,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,date,target
102,-0.97657466,-0.26539007,-1.432659,0.9411095,-1.9662474,1.0725334,-1.916827,0.0531163,-2.0709088,-1.0644513,-0.8287593,0.6830356,-1.3128667,-1.9264055,-1.0153795,-1.5429785,1.3358265,0.89586276,-1.3196787,0.38193896,-1.7193937,-0.39088887,0.43865424,-0.60238165,1.8344183,1.0639635,-1.0627792,-2.4769943,1.2692091,0.033043135,-0.39937738,0.2957835,-0.9657895,-1.5723128,-2.228791,1.7234441,0.31826505,-3.1376588,-0.22511987,-0.8490961,-1.6861047,2.0294902,-0.6971047,-1.0605626,-0.09812329,-1.9059198,2.2213047,-2.1658223,-1.3528538,1.6039344,-0.42563197,-1.3278278,-1.0075334,-0.81453377,-1.3736013,0.08356159,-0.17022456,3.1707525,1.4895307,0.58919644,2.263127,2.1027784,0.43674168,-0.20106162,1.7390155,1.8494115,-0.21119937,1.0495163,1.6515833,2.31305,-0.05331796,1.2112812,-0.37058944,-3.2758288,-2.0212553,-0.8464085,0.12524116,-1.2093048,-0.30023694,-1.6460469,1.8492155,1.8852502,-2.2396493,1.075754,2.3853998,1.0640371,-2.2823,0.99025244,2.8038325,3.679912,-0.67294806,-0.5250571,1.012823,-0.6126225,1.4718411,4.5624876,-0.0175203,0.42466524,-2.599106,-0.1938962,2022-06-19,negative
103,-0.38798347,-2.410682,-0.8749454,0.99423796,-4.4531693,1.7484318,-1.759078,0.115401275,-2.270049,-0.2828876,-1.164001,-1.454581,-2.8304818,0.3383109,-0.10407601,-1.111384,-0.78129166,2.3479931,-0.87066114,-2.8465123,-1.4729564,2.2322547,0.30596298,1.4406596,0.021639857,0.8307273,-0.05007296,0.1764502,3.0825877,0.78387725,-0.99088997,-0.22125767,-0.9151261,2.540721,0.49942362,3.1542177,0.68740237,-3.10338,-1.6933477,-2.0332508,-0.5904195,-0.92116356,0.81045526,1.1600446,-1.2260238,-2.579488,0.99584126,1.2625716,0.3984213,1.8415134,-1.7212046,-2.5985215,-1.5741107,-1.020555,0.8544714,1.0885944,-0.20849994,-2.2057674,-3.0485027,1.5035987,2.5117245,-0.04337833,-0.6169849,2.14415,-0.40445942,0.12423083,-1.533916,1.7763566,-0.0777174,1.3141866,-0.2398354,-0.14012988,0.25981757,-0.8497248,0.73207134,0.23743738,0.10426677,-1.5776248,1.9847593,-0.19579002,1.5726525,0.18656488,0.11159238,-0.6939997,-1.6358151,0.78933275,0.6317614,-2.11027,-0.090657964,2.3523233,0.8057292,0.18847038,1.1163464,-1.207764,1.5832391,3.1947572,-1.2464001,0.72532564,-0.8404011,-0.10045695,2022-06-18,negative
104,-1.8910055,1.2515448,-2.2876244,0.5357534,-0.8377811,-0.6860026,0.055424336,-0.00081396906,-0.8872359,-0.5830481,-1.2092832,-0.154723,-1.7194476,0.9190661,-1.2122285,-0.67224884,0.55584776,0.2902109,-1.049796,-1.2698519,0.660931,0.68343556,-0.72805405,1.0407315,1.7236037,0.25523514,-2.7141469,-0.5264988,-2.216689,0.9013806,0.09142383,2.385892,0.9840397,-0.59507006,-0.43836394,1.4590288,-0.9391305,-3.1115215,-1.4815999,0.85988265,2.3152587,-2.6965816,0.6335025,-0.9859665,-3.4131808,2.029581,-1.1633065,1.184989,1.9971299,2.325155,0.15988664,0.61197764,1.6271003,-1.1098274,0.8562233,2.1184154,0.70055485,1.7779803,-1.9296608,0.41688958,1.0541081,1.2980798,2.1559565,0.06941503,1.3855847,1.0299226,-1.8465171,-0.15071188,-1.1692985,0.32295606,-0.6668014,0.080454655,-0.79778916,-1.8908489,-1.0260762,2.2321649,-1.6813618,-1.4656392,-2.0487995,1.0257545,1.3052249,0.9454564,-0.88791096,2.7516346,1.1646142,2.0956793,0.76013803,0.7957715,-0.63767654,-1.6260715,-1.3140266,2.4029148,-0.9638754,0.23853867,0.28890622,1.5936526,-1.0933453,0.0063699638,1.6527667,-0.5642882,2022-06-17,negative
105,-0.61548865,-0.7869925,-1.7897922,1.8195664,-2.1740847,0.29545006,0.24776691,-0.6277513,-0.26732954,-0.9239318,-0.4302556,-0.24363206,0.17865433,0.82274365,-1.4332669,-1.1718704,-2.2329042,-0.67790145,-0.6920451,-1.0310615,0.10905744,0.54855275,0.121406965,2.037658,3.1881123,-2.7898662,-0.5514729,-0.9255851,-0.60774696,0.061294314,0.90941775,-1.065491,-1.4461553,0.87552494,-0.7956368,2.5118434,1.0598229,-2.9639878,0.732533,-3.239332,-0.25817794,-0.85703784,0.83335954,-4.208304,-0.51495355,0.16390869,-0.40457833,1.554468,-0.045419805,0.5850931,1.477042,-0.531594,0.50744885,-1.5520521,0.9948002,-0.14795749,2.1441398,2.0028934,-1.8645115,-0.090002395,2.203979,1.1524075,-2.068821,-0.46072108,-0.5818956,0.99214566,-0.123143576,-1.3269725,2.1141493,-0.41560724,0.27855074,-1.3166205,-0.79701513,-0.8435858,0.3406924,1.2240303,-0.18158954,-1.0663645,-0.53790045,0.91169494,0.3166636,1.2295378,-1.1793116,-0.5530749,-0.11362748,0.40916997,2.1116655,-1.3640285,-0.77526015,0.21344593,-1.6062224,3.5247853,0.81988937,-0.47738442,2.5912683,1.102087,0.3692375,0.6997367,0.875274,1.3737226,2022-06-16,positive
106,-2.1138809,-1.7433805,-1.3569435,0.44491088,0.068058796,0.32081425,-1.884392,1.6347337,-1.8043368,-1.7186095,0.715472,-2.11531,-2.1272075,0.4368701,-2.4597528,-3.7903202,-2.1049662,-2.8837318,2.1655095,-2.6670854,1.1702217,-0.5702599,3.100714,1.2584943,-0.9140345,-1.3633498,-1.2036514,-0.52850103,-2.0184693,-0.304162,1.0392056,4.027125,0.1742978,0.48662043,1.4178257,-1.9680231,0.43562505,-2.172496,-1.1578249,0.936862,-0.46126354,-2.2843816,0.72888976,-2.8299491,-0.8420862,-0.0728687,0.7215679,0.53691053,-0.9444831,-2.2533915,0.19468366,-1.4852601,-3.3976796,-0.9407555,0.90581703,2.064829,0.6142089,-0.102286614,-1.1728195,-1.5478756,0.41207436,2.3753989,-1.0622001,0.8936957,2.6537824,1.2244709,0.99748784,-0.72656834,-3.878654,-0.6498055,1.7111793,0.37287214,-2.5578213,-0.373985,-1.3437275,0.069692336,-0.05727583,-1.8671782,-0.35352823,1.8287522,1.1287105,1.8745481,1.6534665,-1.7950007,3.4038775,1.3469647,2.2754946,-0.8665335,-1.9957106,4.6243014,-1.4793482,-1.854566,-0.040346403,0.2295765,-1.5925264,0.87881905,1.1232092,-0.54831934,2.5561743,-1.5857089,2022-06-15,positive
107,0.820167,-1.0030241,-3.3203838,-0.04526921,-0.9314205,0.2036164,-0.99982655,2.2180495,-1.9239473,0.9475579,2.5018895,-0.12765348,0.20742933,-0.5272067,-0.5332968,-1.8955914,-0.4976789,-1.7183344,1.2444435,-1.5748248,-0.25959605,3.9971876,1.4938861,0.6022793,0.9397767,-1.1556258,-1.1672213,-0.9946292,-0.010794106,-0.61995965,1.9591426,0.3018596,1.4126248,-1.7642035,0.60876834,2.4540334,-0.5036619,-0.6270105,1.5072812,-0.8366344,0.17345682,-0.42195162,1.3758545,-0.16772293,-0.70427567,-0.43236274,-1.3532728,-0.229585,-1.4869654,0.3116571,-0.6495522,-1.7844234,-1.8085083,-0.29915425,-0.14351341,-0.2320916,1.3998193,4.2914305,-2.991939,2.3653677,1.5253252,2.664086,-0.9743765,-0.19997992,-0.58367556,-0.042504016,0.26661798,0.17876029,0.90992916,1.3421493,1.242717,-0.42748237,-0.17738421,-2.416066,-0.66659385,1.8794297,0.2861964,1.8380611,-0.03400434,1.5065596,-0.88809425,2.1852238,-1.1387807,0.3561141,-0.77360225,1.0973158,1.2706648,-0.93817097,1.0231028,1.0183465,-2.2024784,0.3963985,-0.30554563,-0.8884062,1.9014635,1.7315882,-1.1601831,1.7332844,4.572469,2.2394385,2022-06-14,positive
108,0.8157809,-1.3658506,-2.2747202,0.3995398,-1.4596381,0.1914022,3.3942533,-0.96735996,-2.1886208,-2.2278237,-0.34907115,1.6167585,-0.98561686,1.487335,0.32535914,-2.3998258,-0.62514687,3.3624284,-1.5431215,1.2420216,-1.7799214,1.345143,0.039768104,-0.2000317,1.3222531,-1.5353156,-0.45812204,-0.8860345,-0.21121593,0.63499707,2.132687,3.6492887,0.9073263,1.1541173,1.135208,2.9517155,0.16095275,-1.0188385,-0.07793711,-1.7908391,0.69064605,1.8640294,-1.145334,-0.87226003,0.23687488,-1.8975405,0.40618235,0.3744479,-0.32793105,-0.75706553,0.16884327,-0.63985014,-0.8206438,-1.7915435,-2.4665759,-0.036533386,2.3822691,0.38397208,-1.1380991,0.16880655,2.2011385,1.6083573,1.3933451,2.384431,-0.7985128,0.46804646,1.3527284,0.27102116,-1.0958365,1.0105755,-0.9724161,0.8226254,-0.73832273,-0.75542164,0.95045066,1.9352887,0.073180966,-0.55811256,-0.09705066,0.64047074,-1.7382848,0.44265234,-0.42234445,-1.559427,-1.3736486,2.4171028,0.6384687,-1.5168896,-0.25681552,0.54632276,-3.3325205,1.3767068,0.38653886,-1.8761561,1.6770055,2.507966,-2.177745,-0.65986985,-0.4249785,-0.3266889,2022-06-13,positive
109,-0.3169837,1.8361367,-1.3217729,1.1568584,-2.3808997,0.031448018,-0.6564637,1.2644062,-2.073922,-0.28616118,-1.8636926,-0.24857457,0.33313152,1.075363,-1.2284915,-1.4040961,-0.6239598,-0.023166982,1.6557009,-1.0618129,1.3276048,0.3936176,1.0363914,-0.51251,1.1464258,-1.647529,-0.7457855,-0.888407,-0.71335423,0.054082096,-1.4881601,2.5773494,0.3867666,1.0790541,1.8703372,2.603503,-0.35237536,-1.0137006,-1.5140555,-0.61063874,0.6004404,-0.121057585,-1.4767787,-0.684508,-0.29149982,-0.6751373,1.0406146,-2.1746788,0.5866418,-1.8472031,-0.4429701,-0.4246383,-2.4199765,0.2425118,2.3887908,-0.047194786,0.8221512,0.9974092,-0.30707487,0.40830812,0.9232359,1.4982316,-1.2420386,-0.36723855,-0.20196988,-0.36917868,-0.47916603,1.1172992,0.3630651,2.4106703,-2.409024,-0.022827895,-1.847857,-1.7471757,-0.7749594,2.0612323,0.36920112,-2.78382,-1.5825065,-1.8688391,1.1849012,0.7671125,-0.36538458,0.50481623,-1.2032593,1.811172,-0.17063084,0.026289785,-1.857903,0.14858145,-1.7541336,1.6258938,0.26027423,0.19690397,1.342925,2.0655103,1.0904537,-0.028720472,-0.41008866,-1.8163399,2022-06-12,negative
110,-1.3469414,-3.0268366,-3.260602,0.32155135,-2.770229,-0.9045545,-1.0045706,1.4665133,1.1437035,-0.8786587,-0.23872404,0.7158021,0.07640592,-0.058301456,1.237643,0.29138514,1.0863148,-0.22928427,-1.3948445,-0.32087082,-0.67435914,0.6374754,1.4125313,-0.28913352,-0.7805715,-1.6544019,0.71069396,-0.513727,0.29086345,0.9398813,2.6397457,0.646054,-0.36416432,-0.39433616,0.3141305,0.4842116,1.8736923,-4.813429,-1.0553497,-2.0868847,-1.1664561,0.5234121,0.73853064,-1.8027266,0.9147597,-0.18194208,-2.1820786,-0.2389753,0.17508514,0.14103666,1.9653031,-1.3670444,-1.4829396,0.16387688,1.7509531,0.4939442,-0.06143862,0.35599947,0.2770358,-0.087422825,1.0713745,1.3853931,-1.0068339,-0.9137837,0.71008253,-1.4368311,-0.8570897,1.2692856,0.75973576,1.0106962,-0.7481821,0.044665672,1.3306576,-1.9101461,-1.3757628,3.109936,0.8169619,-1.1711327,-0.38078892,-1.7483349,0.59865624,1.0624045,-0.60675544,-0.09931475,0.7050243,0.5844571,-0.6041192,-1.1932886,0.4825045,1.8693148,1.0503565,3.0338173,1.9584857,-1.248194,-1.8775941,-0.2816666,0.8787833,0.97527415,1.282084,0.56939614,2022-06-11,positive
111,0.25477618,-2.768219,-4.6053963,1.6069641,-1.5512167,-0.19354916,-0.004958706,1.5171527,-1.1041819,0.8562259,-1.3793513,0.31589952,-0.9019206,2.8938034,0.19031478,-2.3344777,-0.91020924,-1.3466413,-1.0180259,0.11651642,1.0890586,1.6981577,0.36498556,-3.2844996,0.013977714,-1.9728036,0.54954046,-1.0414107,-2.2289913,-0.6251166,1.0781344,0.3012802,0.29527697,-0.02185102,1.9962292,3.087764,-0.095811665,-2.8629293,-1.1156845,-0.5184566,1.8252612,-0.43436527,-0.46635693,-4.4221406,-1.3488493,0.5284918,-2.3898575,0.18461502,-0.018134762,0.042431217,2.5498452,-1.8434597,-3.381729,-0.38935694,-0.11076959,0.6017701,-1.2285757,-2.7312484,-0.7005385,-1.8244271,-1.8340156,-0.8274439,-0.3250242,1.7433624,-1.2270958,1.3583784,1.4094465,1.6333593,1.2212018,1.8478382,0.24446115,2.1490467,-1.9039644,-2.818368,-3.6678815,0.7805038,-1.0082902,-0.39288014,1.1436106,1.1230717,0.88280565,-0.37107012,-0.159581,0.038759902,0.37155527,-1.6708852,-0.34680933,-0.65068716,-1.1959381,0.3001752,-0.68580496,0.56114185,-0.035213348,0.14863129,0.28026876,-0.7033288,-0.6355096,-2.4016755,-1.9659121,-0.79411495,2022-06-10,positive
112,-3.0275323,1.2217997,-2.588873,1.7717724,0.47268516,-0.84428304,-0.8504393,0.5061234,-2.1276758,-2.1233442,-1.7148051,1.899971,-0.36742622,0.7572025,-0.1251763,-1.0944389,0.5725468,-0.25102305,-2.12783,-1.3311056,1.4717104,1.7362312,2.3814075,-3.7076042,2.4739072,-4.67225,-1.1743609,-0.44009864,0.3074289,-0.11721197,1.0402045,0.353356,-1.3688415,-2.7070198,-0.033100728,-1.7795283,0.4808059,-2.1174805,0.8997832,-0.41625354,0.768882,0.26867297,0.5216673,-1.0262179,-0.8852538,1.1701761,-0.7067739,0.17265065,0.46619606,-0.45735833,3.5878985,-2.1737304,-1.4683719,1.2113588,-1.855308,-1.7311461,1.6175245,0.87515634,-2.0672145,-2.533684,0.567171,-1.8863586,-1.7316403,1.273012,-0.11604205,-0.98634005,0.16424547,3.3013968,1.6405333,2.1570392,0.54548293,-0.9479552,-1.2456484,-0.7521197,0.21275388,1.9137533,0.4096763,-1.4191127,-2.3943174,-1.4217219,1.486236,1.6787555,-1.1264161,2.42829,1.8388717,0.749641,2.448529,2.706473,0.46875498,3.6574814,1.9940506,0.4774059,0.7679449,-0.6939749,-0.28624517,-0.5554323,-1.110284,-0.23325272,0.21862368,-0.5587116,2022-06-09,positive
113,-1.7096785,0.23975147,-2.9309819,1.5966493,-0.42822266,-1.5312033,-0.494494,1.4433371,-2.1676357,-0.7826533,-2.0337377,0.5431762,0.12830101,-0.78912365,-3.1670043,-1.8301983,-0.364382,-0.20641042,-1.4334333,0.7884125,-0.046155196,-0.1904299,1.3126671,1.5946118,2.7462327,-0.20622215,-0.37618354,0.4300788,-0.90978724,-1.6639302,0.94304883,0.5607639,-0.53839415,1.210977,-1.4788188,1.4043919,3.0822635,-0.74006057,-1.1957551,-1.3785814,1.5102139,-2.9185076,0.08058512,-2.0057204,-1.1812955,-2.1372197,-1.4418696,1.3907337,-0.21222256,-0.6090117,-2.7280192,0.13803715,-2.2827873,-2.0287333,1.6862494,0.028627781,1.7181123,1.0498649,-0.83680713,2.0450034,1.5450928,2.0764432,-0.84205323,0.6321,1.5126392,-0.37842605,-1.2999932,0.739117,-1.126472,-0.23236594,1.2517531,-1.4393767,-2.4598606,-0.35287043,-2.4825535,3.3133507,-1.4302565,1.927413,-2.0750575,0.8800787,0.72580963,2.4516578,-0.5715164,-2.7236526,1.7108983,2.2006943,1.3573065,-0.36324635,-0.17545228,4.2727113,-0.20700167,1.544492,-0.7085579,-2.1201563,2.2387981,-0.11232302,1.4277086,2.6534786,-3.3972728,-0.4770483,2022-06-08,positive
114,-1.7216445,-0.071125835,1.8707665,2.2969315,-1.3454095,-1.196723,-2.6264112,1.4281242,-3.8546596,0.14354599,-1.2804177,0.14744498,0.5593201,-0.1716366,3.428215,-1.0245315,2.878822,-2.7760577,0.21044892,-2.289765,0.3664991,0.3937711,1.3770249,-0.6660352,2.5758567,0.17657277,-2.273974,-1.3025894,0.90336233,0.41969526,2.2141695,0.07471118,0.34958848,0.4266421,0.14362599,1.7272444,0.0009713677,-1.9566547,-2.0043592,-2.8040743,-2.0499077,1.6030213,-0.13429089,-1.9199119,-1.2699625,-0.050817832,0.49760085,0.030653039,-0.1270621,-0.73112637,0.21164428,0.72730327,0.81738263,-0.52598363,-1.1403288,0.6795359,1.4063475,1.4688419,-1.5459552,1.0096788,-0.15296595,0.24531087,0.072493315,1.3291819,0.08778572,-1.5666339,-1.523076,3.6581943,-0.029130341,0.123163305,2.084416,-2.2263756,-3.4862607,-2.135632,0.8111774,1.7795603,0.08544153,-0.8254675,-0.022177452,0.16366361,2.1137147,0.8954881,-2.7383065,-1.0581709,1.9692967,2.1390448,-1.1728803,0.5319569,0.6267488,-1.0510496,0.4709445,-0.6403327,1.5760759,0.14679977,-0.14009573,3.1748505,0.1565896,1.6528981,-2.7957506,0.15510643,2022-06-07,positive
115,-1.6117398,-2.215802,-0.5081328,2.8148065,-0.21796912,-3.9445837,0.034929797,1.1654698,-2.1789572,1.7879728,-0.06091915,1.1682043,-1.1195337,0.66149557,0.41542965,-0.49064973,-0.81123805,-0.21304008,0.7100121,-0.42633128,-1.9974046,1.3005803,-0.80840474,0.88594633,2.2788432,-0.017276982,-0.07733763,0.48080692,-1.3794501,-1.0239029,3.4619577,0.6517385,1.577667,1.4604205,-3.549688,0.70116115,-0.7175252,-3.3905663,-0.6548951,-1.7639363,-0.98761815,-1.6934402,0.06603093,-1.1630318,-1.1698965,2.3423753,0.5385599,1.1541643,-1.2321978,1.1995797,-0.15726161,-0.5300841,-1.2839673,-2.2657716,-0.054468796,-0.004166484,0.8043964,2.4035106,-2.0038111,-0.1723836,1.229896,0.19322136,-2.033941,-0.715397,1.8706104,2.3508122,1.6118442,0.63881046,-1.9780421,1.4622554,0.038996845,-1.1972034,-1.1655992,1.5471933,-1.8130589,1.7788386,2.339225,1.5390179,-0.88923764,0.22447838,1.2538056,0.592817,-3.6505818,-1.4101516,4.087381,2.5661755,1.8770847,-1.6214187,-0.3588208,1.1936744,-1.3343457,1.3433176,-0.88113886,-1.8013746,-1.3934535,-0.5367244,0.13675138,1.0307095,-1.40065,-1.7771477,2022-06-06,positive
116,-1.3430711,-2.865917,-2.4553554,1.5262704,-0.33423522,-0.055187155,-2.6246705,1.9089034,-2.7695434,1.0447351,-0.63398045,1.251628,-1.9148909,2.7638903,-0.42876768,-2.0112872,-0.19544671,0.44450834,2.4096231,-1.4097587,-0.318739,0.7908898,1.3344442,0.0028510732,-0.3559341,-1.2268096,-1.9404323,-0.57141054,1.8588179,-1.0885823,0.5487257,-0.7488208,0.5548097,1.9726651,0.32020822,-0.06502137,-1.1020988,-3.005077,-1.9207951,-1.3304799,-0.9437553,1.7288547,-1.4151492,-2.705056,0.8283649,2.2203116,0.37677196,1.2837002,0.85217553,1.9576709,0.80763966,-0.94397795,-0.8880608,0.15779783,-1.2315224,0.92571765,-0.75089544,2.5973115,-0.74695987,-2.8249407,-0.9943203,0.5364235,-2.3917081,1.3487386,-0.076189026,1.6092008,-1.1422518,1.9778514,-1.2407659,1.1491061,1.27358,3.4541662,-1.7455261,-1.5979893,-5.1858163,1.2998735,0.47910914,-1.5773594,0.44185016,-0.11519447,1.8953382,0.24675415,-2.6069765,1.5321523,0.9696862,1.3761098,-0.614325,1.428735,-1.1302644,0.59872854,0.56882113,0.08581936,0.63446605,1.1303422,-1.6139371,-0.77930087,0.21589285,-0.9454119,-2.7656229,-1.1106704,2022-06-05,negative
117,0.294765,-3.0510178,-1.652265,0.7047575,-1.0023129,-1.2623721,-0.62740207,1.6029327,-0.034203023,-0.24360353,0.46844596,-1.2358872,-1.4244529,-0.2149375,1.245561,-1.1628567,1.0550177,-0.4271195,0.82843816,-4.2418537,2.10512,0.53166837,1.8281168,-0.13098729,0.686833,-0.10823066,-2.442326,-1.4563509,0.14817044,0.54457825,1.6908981,0.28347036,-1.0924679,0.06568639,-0.42337343,1.6413186,-2.7129807,-1.5040047,-1.5618716,-0.10017221,-1.6547927,0.280569,0.85712993,-2.0548043,-1.2855941,-0.34513643,1.1563861,0.49836513,2.0110476,0.97316843,0.05631297,1.3098255,-0.7165871,1.6177857,0.78967595,0.98915356,-0.72280943,2.7584436,0.20605777,0.16881113,0.27946258,-0.7502366,0.880635,-0.1681938,0.51182115,-0.21231674,1.0322069,0.07730939,-1.6832386,1.8494635,-1.503144,-0.3367252,-1.2993582,-2.3576615,-1.0310518,1.6852132,0.8768542,-1.7333272,1.7613908,1.7100726,-2.7143834,-0.24375616,-2.505049,0.7067423,-2.3846183,1.1063856,0.04050497,-0.6435898,1.762778,0.7297169,-1.4093744,0.0912046,-1.4903622,1.7412254,-1.2052947,-0.018470041,-0.64132226,-1.9285349,-0.2283636,-0.16539067,2022-06-04,negative
118,-2.3194432,-2.898738,-1.2220299,1.5443199,-0.62549454,1.5076374,-2.4898338,-2.1092029,-1.35356,0.51649255,-0.9449907,0.14915201,-1.0828102,0.75519323,0.8093308,0.42372233,-1.5491773,-3.060088,0.11329247,-1.4555335,1.7135295,1.8630229,1.1739343,0.8389266,-0.94772255,-0.5235065,-3.3148317,-2.9650583,-0.85967743,-4.389556,2.4156501,2.7694664,-0.021188771,-0.59907883,1.768859,-0.7661372,-4.3108473,-3.2816296,-1.1377503,2.3384216,0.43673497,-2.7017682,1.2844174,-1.8800633,-0.8906632,-1.5139729,0.07210318,-0.52386665,2.0618718,0.7956078,-1.5039124,0.32190526,0.0034251732,1.1765044,3.3929577,1.3425498,2.3682525,1.226482,-1.078357,-2.35604,-3.5554814,0.71158564,1.6606916,-0.8039794,3.5281906,-2.0990808,0.5072533,-1.226081,-2.7972178,1.4601543,1.5370234,-2.4141872,-0.70498055,-1.1561866,-1.2294073,5.3924522,3.29825,-0.77980244,-1.0370893,1.4755906,3.2994072,1.9658897,-0.08318179,-0.17722017,0.10610524,3.0231938,1.735025,-0.71148974,-0.033334583,2.4371622,-2.2630384,1.6826597,1.4620963,-1.1254641,2.5623224,0.2167891,0.08553268,-2.4964018,-2.8892143,-1.587711,2022-06-03,positive
119,-1.6991827,-1.6876072,-1.8863693,-0.5393506,-0.6819316,1.2227772,-1.5060225,0.49399668,-1.8205545,1.9324304,-2.2277687,-1.1954848,-0.83838046,2.8667796,0.31663468,0.47207683,-1.836004,-2.5569482,-0.6788208,-2.749601,-1.3695365,0.72385764,0.16898648,-1.8177282,1.518959,-0.62571704,-2.7222297,-0.61065155,-1.5414956,-0.9841624,0.5666644,1.5531439,0.5495253,-1.8434793,0.73620534,3.1114233,-3.4197216,-0.39585674,-1.7623022,0.41649634,0.13820538,-3.535077,-2.5103095,-2.2432797,0.5502338,-1.4240137,-1.6079812,-3.0329509,2.7763836,-1.0665947,0.3799671,-0.394601,-3.2479086,0.5219128,1.7056175,0.8845828,-0.30627397,0.34025878,0.01167173,-0.63158405,0.71526486,1.2978786,-0.8015092,-0.35392663,3.6518252,-2.2853775,1.3530736,-1.3268193,-2.8641372,-0.253883,-0.673153,0.90163124,0.21416672,-0.33007422,0.5146464,2.8501751,0.37116796,-1.2771803,0.2638741,2.443477,0.7975536,0.8308962,0.09812959,1.6836678,-0.9150499,1.3475705,1.41022,0.67473865,-3.856291,3.8895538,-1.2129815,2.018398,-1.8761842,-1.572568,2.671084,0.9880539,0.75818044,-0.91590774,-1.0285711,-1.0378531,2022-06-02,positive
120,1.3384744,0.03506726,0.50043666,1.6999675,0.10529584,-1.7669115,-1.1636335,-0.26449627,-2.1420405,-0.40100035,-1.4043918,-0.58258265,-2.865146,3.1959584,-0.30444968,-2.3784146,1.0362434,-1.9676315,-0.88502854,-3.6004245,3.1242526,1.7406294,1.3228722,0.5963152,0.6495273,0.48113132,-0.5402605,-2.3146968,-1.4561912,-4.0651073,1.2716492,3.6870291,-1.5045791,2.297555,-1.731134,0.121392675,-1.491143,-2.0977046,-2.1076713,-0.1560077,0.4083833,-1.9940664,-1.630097,-0.24804841,-1.0318321,-1.5943116,2.173717,-2.2501838,2.2023795,-2.0302591,-1.3442235,-1.0062526,-0.9798176,0.42201552,-0.07485459,-0.64028144,-1.6118168,2.4586513,-0.7687483,1.1388172,-0.19799536,-0.07372696,-3.1860504,-0.41819713,2.7925959,-2.5097485,0.1064242,0.32130396,-2.273041,2.001628,0.59784997,-2.0051057,-1.4303579,0.0033490963,2.8894033,2.1077147,1.3693466,0.35601765,0.9294171,2.3146355,0.8875587,2.6218603,0.8858655,0.8750174,0.68214995,0.0809404,-0.05603114,0.31567734,-2.4334586,2.1801736,-1.7220608,-0.7752812,-1.7939097,-2.5837345,0.14009252,1.8963926,0.5937182,0.47099593,0.25848448,-1.1998088,2022-06-01,positive
121,-0.68840176,-0.4682942,-0.34306645,1.3143456,-0.34610942,-1.3887779,0.10190353,-0.57957643,-1.0104226,0.9672526,-1.743573,-0.7050394,-2.7900848,0.98855925,1.5946326,-1.0295887,0.784116,-0.34076473,-1.2770033,-2.670294,0.99390996,-0.29028702,0.7660154,0.28842735,2.87235,0.29933846,-1.3210578,-0.16669236,1.1585262,-1.2520503,1.5652672,-0.7836836,-2.7904103,1.7069861,0.60767984,2.1975412,-1.0393264,-3.2383437,-2.783164,1.4057655,1.60097,0.040800862,-0.6810014,-2.7086844,-1.6472404,-0.19202249,2.619758,1.629885,1.537068,-1.2513151,0.5729046,0.9885344,-1.4842613,0.65394443,-0.14630528,0.8240117,-0.9046905,0.68127394,-1.7141684,-0.3252887,0.15747926,2.269719,1.9849472,-1.6283314,-1.5110326,0.6697958,-0.24249299,1.7469137,-2.608858,1.3137496,1.4681745,0.19211125,-0.1936631,-1.6576321,0.8676618,3.0643475,-0.1333475,0.70034105,1.0227404,-0.5943634,1.6391678,-0.45416114,1.6068774,1.9089563,-1.2353945,1.5764482,1.1201919,-0.46821207,0.30127978,-0.023693075,-0.6707133,3.3513284,-0.4356295,-1.1352576,1.3354305,1.5695235,0.0047952714,1.7113255,-0.37241414,0.29103756,2022-05-31,positive
122,-2.70868,-2.5120096,-1.4045602,1.9703448,-0.34680316,-0.8425155,-1.2160311,0.59495807,-2.3314927,0.20247547,-0.0067302915,-1.1001296,0.2583162,-0.88914603,0.108814485,0.9107134,-0.8899103,1.8313358,-0.50403994,0.021885928,-0.5819252,0.17999569,-0.67435104,-0.60607654,1.2962693,-1.0275575,-0.3345105,-1.5421067,1.6045548,-0.1703384,0.59985465,1.0116054,-0.64330286,0.82994705,0.27002737,2.2637956,1.7596437,-0.30311432,0.55671245,0.5377576,0.6237715,-0.35059637,0.4229846,-1.4847589,0.21958388,-1.2643713,-1.1650602,-0.68024075,1.6903721,2.5818624,0.53138447,-4.1853957,-1.1401558,-0.25642228,-2.3088837,-2.7097573,1.8307877,-0.22335881,-1.7322195,2.852904,1.2766156,-0.1352058,0.4928726,-0.8474356,2.8263955,0.69221693,0.37171778,0.48781744,0.2646395,3.9434788,0.54316413,0.19936784,-2.1834302,-1.9721509,-1.5128642,1.488448,-0.3500194,0.15378107,0.3400906,-0.85023016,0.21061973,0.3656121,-1.7275918,0.1246999,-0.5722804,1.6960223,0.39743105,-0.73331475,-0.51841325,0.29720035,-2.6309059,-2.0358078,-1.1199538,2.119187,-2.8685699,2.4284766,-1.2034853,-0.6100382,-1.4997942,-0.23249407,2022-05-30,negative
